conversation_id,customer_messages,full_conversation,intent,escalate,escalation_reason,notes
109984,@120533 On fait quoi maintenant ? ... https://t.co/DPqlL3IehO || @AmazonHelp Amazon Logistics https://t.co/M5ZXkLjRbI || @AmazonHelp Il c’est perdu ou pas ? https://t.co/Z50YYKFA1W,"[CUSTOMER] @120533 On fait quoi maintenant ? ... https://t.co/DPqlL3IehO || [BRAND] @140412 Bonsoir, je suis désolée d'apprendre que vous n'avez pas reçu votre colis. Quel est le transporteur qui prend en charge votre livraison je vous prie? ^BR || [CUSTOMER] @AmazonHelp Amazon Logistics https://t.co/M5ZXkLjRbI || [BRAND] @140412 Merci de vous rapprocher de notre service client via https://t.co/hgIrz98cdI Ce dernier effectuera les vérifications nécessaires concernant cette livraison ^KD || [CUSTOMER] @AmazonHelp Il c’est perdu ou pas ? https://t.co/Z50YYKFA1W || [BRAND] @140412 L'accès aux détails de votre compte client étant impossible depuis Twitter, notre service client sera en mesure d'effectuer les vérifications requises dans ce sens ^KD",missing_package,yes,Escalation reason:,Customer has not received the package and is asking whether it has been lost. Amazon needs to investigate the delivery through customer service.Notes:
441903,"@ amazon pls dispatch my orders pls i have already been let down by eBay today || @AmazonHelp No, it’s just because it’s estimated tomorrow-14th and hasnt been dispatched yet, I’m not too worried I’m just sad at eBay xo || @AmazonHelp Love you x","[CUSTOMER] @ amazon pls dispatch my orders pls i have already been let down by eBay today || [BRAND] @219791 Did we happen to miss the estimated delivery date? ^AG || [CUSTOMER] @AmazonHelp No, it’s just because it’s estimated tomorrow-14th and hasnt been dispatched yet, I’m not too worried I’m just sad at eBay xo || [BRAND] @219791 Kindly wait till estimated delivery date for the order. If it is not delivered by the end of the day, please keep us posted. ^HR || [CUSTOMER] @AmazonHelp Love you x",delivery_issue,no,,Notes:
1601317,"支払い方法とかよくわからんぞ…コンビニでいいのか？？
Amazon先生笑笑 || @AmazonHelp ご丁寧にありがとうございます！！","[CUSTOMER] 支払い方法とかよくわからんぞ…コンビニでいいのか？？
Amazon先生笑笑 || [BRAND] @491591 こんにちは、Amazonです。
コンビニでの支払いについてはこちらをご覧ください( •̀∀•́ )https://t.co/2DUKas6VcR　
そのほか何かご不明点があればお知らせください。MH || [CUSTOMER] @AmazonHelp ご丁寧にありがとうございます！！ || [BRAND] @491591 ご確認いただいて、何かご不明な点がありましたら、ご遠慮なくお知らせください(#^.^#)TY",payment_billing,no,,Notes:
1343572,"@AmazonHelp Hi Amazon, I am trying to return a package but am unable to do so. The pass my parcel store said they don’t print return labels? || @AmazonHelp I’ve tried that! I’d happily print it myself but this is the page I keep getting when I ask to return it. Says I need to take it to a store. https://t.co/WKF1At4nvm","[CUSTOMER] @AmazonHelp Hi Amazon, I am trying to return a package but am unable to do so. The pass my parcel store said they don’t print return labels? || [BRAND] @433357 I'm sorry for the inconvenience! You can always print at home or choose another return option here: https://t.co/EvTJyBLUTe ^BN || [CUSTOMER] @AmazonHelp I’ve tried that! I’d happily print it myself but this is the page I keep getting when I ask to return it. Says I need to take it to a store. https://t.co/WKF1At4nvm || [BRAND] @433357 I'm so sorry for the trouble. We'd like to help sort this out, please contact us here: https://t.co/JzP7hlA23B ^CO",return_refund,yes,Escalation reason:,Customer is unable to complete a return because the designated store does not print return labels and Amazon's return page does not provide an alternative printing option.Notes:
1019490,"Hey, folks. What's the latest you've had an @115821 Prime order show up? || @361228 @115821 Hour-wise, they always come by 5pm. Days-wise, I've had ""two-day shipping"" that took like a week so :/ || @361227 @115821 A week?! Well, fuck. || @361228 @115821 Just ordered something today that gave me prime delivery for Wednesday. :| || @AmazonHelp @361227 So when I get an email saying ""guaranteed delivery by..."", what is really means is ""estimated delivery by...""?","[CUSTOMER] Hey, folks. What's the latest you've had an @115821 Prime order show up? || [CUSTOMER] @361228 @115821 Hour-wise, they always come by 5pm. Days-wise, I've had ""two-day shipping"" that took like a week so :/ || [CUSTOMER] @361227 @115821 A week?! Well, fuck. || [CUSTOMER] @361228 @115821 Just ordered something today that gave me prime delivery for Wednesday. :| || [BRAND] @361227 We're sorry for the wait! Delivery estimates are based on the amount of time an order takes to arrive after it's shipped. ^WM || [CUSTOMER] @AmazonHelp @361227 So when I get an email saying ""guaranteed delivery by..."", what is really means is ""estimated delivery by...""?",delivery_issue,no,,Notes:
267315,amazonでなんか買おうと思ってたけど忘れた,[CUSTOMER] amazonでなんか買おうと思ってたけど忘れた || [BRAND] @179719 |ω・)ﾁﾗｯ.｡oO(思い出してください...!) YM,other,no,,Notes:
1028207,@115850 #171-0035162-0017904 not delivered with paid delivery &amp; shows delivered. Its late by 3 days.2nd instance in 2 months. Pls help.,[CUSTOMER] @115850 #171-0035162-0017904 not delivered with paid delivery &amp; shows delivered. Its late by 3 days.2nd instance in 2 months. Pls help. || [BRAND] @363321 Please don’t provide your order details as it is personal information. Our page is visible to the public.2/2^HN,missing_package,yes,Escalation reason:,"Package is marked as delivered but was not received, and this is the second occurrence in two months.Notes:"
2800463,プライムビデオって家族会員だと見れない規約改定とか来た?10月上旬くらいには見れるって話だったような…,"[CUSTOMER] プライムビデオって家族会員だと見れない規約改定とか来た?10月上旬くらいには見れるって話だったような… || [BRAND] @781277 おはようございます、Amazonです。恐れ入りますが、プライム家族会員の場合、プライム・ビデオをご利用いただくことができません。
家族会員がご利用いただける特典は以下のヘルプページにてご確認いただけます。
https://t.co/qm2Op0s1Sl YM https://t.co/T76AZnKUDI",subscription_service,no,,Notes:
328044,@115830 am I able to return a toy that's been removed from the box??,"[CUSTOMER] @115830 am I able to return a toy that's been removed from the box?? || [BRAND] @194206 We're happy to help, Julie! When you have a chance, checkout available return options here: https://t.co/mGJnpeG5w6 ^ML",return_refund,no,,Notes:
351695,"I beg you, @115850, spell check!
Dr. Scholls Women's Laser Pee Toe Black Leather Pumps -... https://t.co/7y7OzLx6ZT #Amazon","[CUSTOMER] I beg you, @115850, spell check!
Dr. Scholls Women's Laser Pee Toe Black Leather Pumps -... https://t.co/7y7OzLx6ZT #Amazon || [BRAND] @164241 Thank you for letting us know. We have escalated it to the appropriate teams to get it corrected. ^HR",other,yes,Escalation reason:,"Customer reported a product listing spelling error, and Amazon stated it was escalated to the appropriate team for correction.Notes:"
2418075,how are you going to charge me £79 for something i never even signed up for ? @117795 || @AmazonHelp it’s taken the money out but says i haven’t got a membership??,"[CUSTOMER] how are you going to charge me £79 for something i never even signed up for ? @117795 || [BRAND] @694835 Oh no! We don't have acct access via Twitter, but you can find info on how to cancel here: https://t.co/yp2dPr9FpV ^KN || [CUSTOMER] @AmazonHelp it’s taken the money out but says i haven’t got a membership?? || [BRAND] @694835 Hmmm... we may need a closer look at this. Reach out to us here: https://t.co/JzP7hlA23B ^MJ",subscription_service,yes,Escalation reason:,"Customer was charged £79 for an Amazon membership they say they never signed up for, and the account does not show an active membership.Notes:"
299006,@115821 it's been weeks &amp; no package what's the deal??🤷🏽‍♀️🤷🏽‍♀️,[CUSTOMER] @115821 it's been weeks &amp; no package what's the deal??🤷🏽‍♀️🤷🏽‍♀️ || [BRAND] @187268 I'm sorry for the wait! What's the most updated tracking info? Who's the carrier for your order: https://t.co/Y5jpI9gRhE? ^DW,delivery_issue,yes,Escalation reason:,Customer has been waiting weeks without receiving the package and needs help resolving the delayed delivery.Notes:
2631479,@AmazonHelp A call back was promised to me within 48hrs from billing desk by amazon India regarding refund but not a single call is there #Unhappy,[CUSTOMER] @AmazonHelp A call back was promised to me within 48hrs from billing desk by amazon India regarding refund but not a single call is there #Unhappy || [BRAND] @743057 We don't have access to your amazon account over twitter. I request you to get in touch with our support team here: https://t.co/vlvfJr4nN9 so that we can assist you accordingly. ^PJ,payment_billing,yes,Escalation reason:,"Customer was promised a billing-desk callback regarding a refund within 48 hours, but no callback was received.Notes:"
490425,"Den Echo Dot find ich super, USB Kabel in den USB Port vom Handschuhfach, Bluetooth Verbindung aufs Auto Radio und eine Hotspot Starter App wenn das Handy in der nähe vom Auto ist... so bedient sich #Spotify doch direkt doppelt so leicht 🤗 @115833 || @AmazonHelp Ganz genau! Eigentlich fehlt jetzt nur noch ein Skill der die Fahrzeug App ersetzen kann. Ein paar Sprachbefehle wie ""Alexa, fahr mich auf Arbeit!"" währe natürlich auch nicht verkehrt.  🤔@AmazonHelp","[CUSTOMER] Den Echo Dot find ich super, USB Kabel in den USB Port vom Handschuhfach, Bluetooth Verbindung aufs Auto Radio und eine Hotspot Starter App wenn das Handy in der nähe vom Auto ist... so bedient sich #Spotify doch direkt doppelt so leicht 🤗 @115833 || [BRAND] @231829 Dein Auto heißt jetzt also offiziel Alexa? ;) ^AN || [CUSTOMER] @AmazonHelp Ganz genau! Eigentlich fehlt jetzt nur noch ein Skill der die Fahrzeug App ersetzen kann. Ein paar Sprachbefehle wie ""Alexa, fahr mich auf Arbeit!"" währe natürlich auch nicht verkehrt.  🤔@AmazonHelp || [BRAND] @231829 Du darfst gespannt bleiben! Mal schauen, was uns die Zukunft noch so bringt 😉 ^LN",other,no,,Notes:
500674,purchased 4 HP cartridges from a seller on @115830 some of them unto 6 years out of date. Heres hoping that Amazon sort this out. #disgraceful #seller,[CUSTOMER] purchased 4 HP cartridges from a seller on @115830 some of them unto 6 years out of date. Heres hoping that Amazon sort this out. #disgraceful #seller || [BRAND] @234601 I'm so sorry to hear this! Have you had a chance to reach out to the seller directly about this: https://t.co/mdpTg80ZJ6 ? Please keep us posted! We want to help! ^SD,return_refund,yes,Escalation reason:,Customer received severely outdated HP cartridges and expects Amazon to resolve the defective/unsuitable product issue.Notes:
